# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	1977
#@/user_id	myrimedata-windows
bian 	邊	c=1 d=0.283654 t=1977
bian ji qi 	編輯器	c=2 d=0.24958 t=1977
bian ma 	編碼	c=1 d=0.18452 t=1977
bian xie 	邊寫	c=1 d=0.280832 t=1977
biao 	表	c=2 d=0.314043 t=1977
biao ti 	標題	c=2 d=0.988866 t=1977
bie 	別	c=2 d=1.865 t=1977
bing 	並	c=2 d=0.426188 t=1977
bing bao 	冰雹	c=1 d=0.666976 t=1977
bu 	不	c=7 d=2.48449 t=1977
bu bao kuo 	不包括	c=1 d=0.0720785 t=1977
bu cuo 	不錯	c=1 d=0.923116 t=1977
bu fang 	不妨	c=1 d=0.0374406 t=1977
bu fen 	部分	c=1 d=0.0605068 t=1977
bu guo 	不過	c=1 d=0.856415 t=1977
bu hao 	不好	c=0 d=0.0826959 t=1977
bu neng 	不能	c=3 d=0.970446 t=1977
bu shi 	不是	c=1 d=0.182684 t=1977
bu shu 	部署	c=1 d=0.0361528 t=1977
bu tai 	不太	c=1 d=0.278037 t=1977
bu xia 	不下	c=0 d=0.0790571 t=1977
bu xia ni shi 	不下你是	c=1 d=0.794533 t=1977
bu xian shi 	不顯示	c=2 d=0.0425261 t=1977
bu ying gai 	不應該	c=1 d=0.522046 t=1977
bu yong 	不用	c=1 d=0.869358 t=1977
bu zai 	不再	c=1 d=0.12307 t=1977
bu zai me 	不再麼	c=1 d=0.273898 t=1977
bu zhi dao 	不知道	c=1 d=0.0845849 t=1977
bu zhou 	步驟	c=0 d=0.1 t=1950
bu zhou tu 	步驟圖	c=1 d=1 t=1951
bu zhuang 	不裝	c=1 d=0.506617 t=1977
cai jie 	採擷	c=1 d=0.995012 t=1977
cai ni 	彩泥	c=1 d=0.226502 t=1977
can jia 	參加	c=1 d=0.637628 t=1977
can zhao 	參照	c=1 d=0.543351 t=1977
cao zuo 	操作	c=2 d=0.147835 t=1977
ce shi 	測試	c=5 d=1.59364 t=1977
cha bu duo 	差不多	c=1 d=0.241714 t=1977
cha jian 	插件	c=1 d=0.2334 t=1977
chan 	禪	c=2 d=0.553343 t=1977
chan dao 	產道	c=1 d=0.0539337 t=1977
chan dao 	禪道	c=42 d=13.9852 t=1977
chan dao nao 	禪道鬧	c=1 d=0.239309 t=1977
chan nan dao 	禪難道	c=2 d=0.475079 t=1977
chan pin 	產品	c=1 d=0.143704 t=1977
chan zhi 	蟬知	c=7 d=1.53402 t=1977
chang gui 	常規	c=1 d=0.763379 t=1977
chang jing 	場景	c=1 d=1 t=1977
chao shan 	潮汕	c=1 d=0.715338 t=1977
chao shi 	超市	c=0 d=0.0120633 t=1977
che 	車	c=1 d=0.784022 t=1977
cheng 	成	c=1 d=0.612626 t=1977
cheng gong 	成功	c=1 d=0.163654 t=1977
cheng xu 	程序	c=3 d=0.200186 t=1977
cheng xu yuan 	程序員	c=1 d=0.891366 t=1977
cheng yang 	城陽	c=1 d=0.650509 t=1977
chi 	吃	c=2 d=1.75654 t=1977
chi xu 	持續	c=1 d=0.597501 t=1977
chong 	蟲	c=3 d=2.97032 t=1873
chong da le 	充大了	c=1 d=0.276651 t=1977
chong dong 	衝動	c=1 d=0.12938 t=1977
chong fu 	重複	c=1 d=0.726149 t=1977
chong ming dao 	崇明島	c=1 d=0.209088 t=1977
chong qi 	重啓	c=0 d=0.0856415 t=1977
chong qi xia 	重啓下	c=1 d=0.860708 t=1977
chu shi hua 	初始化	c=1 d=0.955998 t=1977
chuan 	傳	c=1 d=0.351692 t=1977
chuan le 	傳了	c=1 d=0.362402 t=1977
ci 	詞	c=1 d=0.111054 t=1977
cong 	從	c=1 d=0.621885 t=1977
da 	大	c=1 d=0.810584 t=1977
da an 	答案	c=0 d=0.111359 t=1977
da da 	大大	c=0 d=0.307183 t=1977
da da de 	大大的	c=1 d=0.669963 t=1977
da da de da da da wang qiu qi qian a du wu da da de da da de qing wen qin ai 	大大的大大打網球七千阿堵物大大的大大的請問親愛	c=1 d=0.327915 t=1977
da di dang qian 	大敵當前	c=0 d=0.033454 t=1977
da duo shu 	大多數	c=1 d=0.226988 t=1977
da duo shu ren 	大多數人	c=0 d=0.0293758 t=1977
da fei ji 	打飛機	c=0 d=0.00399551 t=1977
da fu du 	大幅度	c=1 d=1.01206 t=1977
da ji si 	大祭司	c=0 d=0.167894 t=1977
da jia 	大家	c=0 d=0.0348192 t=1977
da jian 	搭建	c=0 d=0.0113042 t=1977
da jian wang zhan 	搭建網站	c=1 d=0.113608 t=1977
da jiu dian 	大酒店	c=0 d=0.0843665 t=1977
da ren 	大人	c=0 d=0.0635657 t=1977
da ren a wa 	大人阿佤	c=1 d=0.0468877 t=1977
da sa 	搭撒	c=0 d=0.216917 t=1977
da sa shi shi shang shuo dao di ding ding ding ding ding ding ding ding wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu dong shen qian wang wa da ai dao de ding ding ding ding duo da dian shi wa wa de 	搭撒事實上說到底頂頂頂頂頂頂頂頂嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚動身前往挖大挨刀的頂頂頂頂多大點事哇哇地	c=1 d=0.307279 t=1977
da she wan 	大蛇丸	c=0 d=0.0442639 t=1977
da shi da fei 	大是大非	c=1 d=0.101266 t=1977
da shi dai 	大時代	c=0 d=0.063166 t=1977
da su da 	大蘇打	c=0 d=0.0418952 t=1977
da tong 	打通	c=1 d=1 t=1876
da tui 	大腿	c=1 d=0.120633 t=1977
da wa 	大窪	c=1 d=0.771283 t=1977
da wa 	打瓦	c=0 d=0.0318224 t=1977
da wa an ding qi 	打瓦安定器	c=1 d=0.319819 t=1977
da wang qiu 	打網球	c=1 d=0.421309 t=1977
da wei de 	大威德	c=0 d=0.0421052 t=1977
da wu wei 	大無畏	c=1 d=0.488587 t=1977
da wu wei wa sa dan wa ao a a a a da da de ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding di di da da da wa da shi dai wa a da wa da 	大無畏瓦撒旦凹凹啊啊啊啊大大的頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂滴滴答答大窪大時代瓦阿達挖大	c=1 d=0.339596 t=1977
da xie 	大寫	c=1 d=0.882497 t=1977
dai biao 	代表	c=0 d=0.0444858 t=1977
dai fu 	大夫	c=0 d=0.00461896 t=1977
dai fu de 	大夫的	c=1 d=0.0464212 t=1977
dai fu kuan 	代付款	c=11 d=2.31404 t=1977
dai fu kuan duan kou 	代付款端口	c=1 d=0.0639279 t=1977
dai fu kuan le 	代付款了	c=1 d=0.189191 t=1977
dai fu kuan le shi kuai di fei 	代付款了是快遞費	c=1 d=0.621885 t=1977
dai fu kuan ling ling luo luo ling ling luo luo ling ling luo luo 	代付款零零落落零零落落零零落落	c=1 d=0.66365 t=1977
dai fu kuan she ding 	代付款設定	c=1 d=0.537944 t=1977
dai fu kuan shi da fu 	代付款士大夫	c=1 d=0.0393602 t=1977
dai ji shi jian 	待機時間	c=0 d=0.083527 t=1977
dai jia 	代價	c=0 d=0.0843665 t=1977
dai li shang 	代理商	c=0 d=0.0704688 t=1977
dai li shang kuai di fei jia 	代理商快遞費家	c=1 d=0.70822 t=1977
dai ma 	代碼	c=2 d=1.90032 t=1911
dan 	但	c=2 d=0.906963 t=1977
dan da ru dou 	膽大如斗	c=0 d=0.0298197 t=1977
dan du 	單獨	c=2 d=1.11064 t=1977
dan du fa di fang 	單獨發地方	c=1 d=0.744531 t=1977
dan ni er 	丹尼爾	c=1 d=0.0596059 t=1977
dan sheng di 	誕生地	c=0 d=0.083527 t=1977
dan shi 	但是	c=1 d=1 t=1892
dan wei 	單位	c=0 d=0.115617 t=1977
dan wei ru guo shui rong rong 	單位如果水溶溶	c=1 d=0.287941 t=1977
dan ye 	但也	c=1 d=0.701173 t=1977
dan ye 	單頁	c=4 d=2.58459 t=1977
dang dang wang 	當當網	c=0 d=0.0800356 t=1977
dang dang wang wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wen suo wei wen da da de wa ao a wa wu wu wu wu wu wu wu wu wu wa da da an a a a a a a a a a wa wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu da da wei qu qi 	當當網嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚聞所未聞大大的凹凹阿佤嗚嗚嗚嗚嗚嗚嗚嗚嗚挖大答案啊啊啊啊啊啊啊啊阿佤嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚大大未娶妻	c=1 d=0.379083 t=1977
dang feng sha 	擋風沙	c=0 d=0.0199888 t=1977
dang feng sha de 	擋風沙的	c=1 d=0.20089 t=1977
dang shi wu di 	當世無敵	c=0 d=0.029671 t=1977
dao 	到	c=2 d=0.634448 t=1977
dao 	道	c=1 d=0.0536647 t=1977
dao hang 	導航	c=1 d=0.694197 t=1977
dao jia 	道家	c=1 d=0.66365 t=1977
dao qian qi shi 	道歉啓事	c=0 d=0.0327915 t=1977
dao qian qi shi a du wu 	道歉啓事阿堵物	c=1 d=0.329559 t=1977
dao ru 	導入	c=1 d=0.794534 t=1977
de 	得	c=1 d=0.637628 t=1977
de 	的	c=68 d=9.98581 t=1977
de da da a a a a a a a a a a a wei dai biao 	的大大啊啊啊啊啊啊啊啊啊啊啊爲代表	c=1 d=0.447088 t=1977
de dao 	得到	c=0 d=0.0285076 t=1977
de kai fa 	的開發	c=11 d=2.89272 t=1977
de kai fa jiang 	的開發將	c=2 d=0.807596 t=1977
de kai fa kuan 	的開發款	c=4 d=0.851723 t=1977
de kai fa kuan shi 	的開發款是	c=1 d=0.205975 t=1977
de kai fa li kai 	的開發離開	c=1 d=0.138069 t=1977
de kai fa lian suo dian 	的開發連鎖店	c=1 d=0.852144 t=1977
de kai fa shi le kuai di fei 	的開發溼了快遞費	c=1 d=0.774916 t=1977
de le shi kuai di fei 	的了是快遞費	c=1 d=0.704688 t=1977
de wa ao a a a a a a a a da shi dai wa da da sa an a ding wei da da an wu wu wu wu wu wu wu wu wu wa wa de wu wu wu wu wu wu wu wu wu wa ao shi da da shan da wang da da da duo shu ren da wa a a a a a a a a shang wang da da wa ao da sa da duo shu ren wei da a a a dan wei ding ding ding ding dan wei wu wu wu wu wu wu wu wu wu wu wu wu 	的凹凹啊啊啊啊啊啊啊啊大時代挖大搭撒氨吖啶偉大答案嗚嗚嗚嗚嗚嗚嗚嗚嗚哇哇地嗚嗚嗚嗚嗚嗚嗚嗚嗚凹凹溼答答山大王大大大多數人大窪啊啊啊啊啊啊啊啊上網大大凹凹搭撒大多數人偉大啊啊啊單位頂頂頂頂單位嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚	c=1 d=0.29523 t=1977
de wa ran wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu da wu wei wu wu wu wu wu wu wu wu wu wa da da da a a a a a a a da da de da wu wei wu wu wu wu wu wu wu wu wu wa wa de ding ding ding ding a 	的窪然嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚大無畏嗚嗚嗚嗚嗚嗚嗚嗚嗚挖大大大啊啊啊啊啊啊啊大大的大無畏嗚嗚嗚嗚嗚嗚嗚嗚嗚哇哇地頂頂頂頂啊	c=1 d=0.451581 t=1977
deng 	等	c=4 d=1.63471 t=1977
deng dai 	等待	c=1 d=0.571209 t=1977
di 	低	c=1 d=0.408608 t=1977
di deng dong wu 	低等動物	c=0 d=0.141608 t=1977
di di da da 	滴滴答答	c=0 d=0.229493 t=1977
di fang 	地方	c=29 d=8.34466 t=1977
di fang da fu du 	地方大幅度	c=1 d=0.122456 t=1977
di fang fan de sa 	地方范德薩	c=2 d=0.214073 t=1977
di fang she ding 	地方設定	c=5 d=0.636548 t=1977
di fang shi da fu 	地方士大夫	c=4 d=1.43727 t=1977
di fang shi da fu shi da fu 	地方士大夫士大夫	c=1 d=0.946485 t=1977
di ji 	低級	c=0 d=0.167894 t=1977
di pan 	地盤	c=3 d=1.82239 t=1977
di qu 	滌去	c=0 d=0.0745796 t=1977
di qu an a ding da wa da duo shu wa ran an a ding di deng dong wu dang dang wang re ai 	滌去氨吖啶大窪大多數窪然氨吖啶低等動物當當網熱愛	c=1 d=0.425283 t=1977
di qu da da a a a a a a da da de wa da a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a da da wa ran da da de ding ding ding ding da da de di di da da a a a a a a a a a a a a a a a a a a a a a a a a a a a a a du wu wu wu wu wu wu wu wu wu wu da da de da da a a a a a a a a a a a a a a a a a a a a a a wa wu wu wu wu wu wu wu wu wu wu wu wu da da a a a a a da da an a a a a da da de wa da san da wa da 	滌去大大啊啊啊啊啊啊大大的挖大啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊大大窪然大大的頂頂頂頂大大的滴滴答答啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊阿堵物嗚嗚嗚嗚嗚嗚嗚嗚嗚大大的大大啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊阿佤嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚大大啊啊啊啊阿達答案啊啊啊啊大大的挖大三大挖大	c=1 d=0.436049 t=1977
di qu wei qu de 	滌去未取得	c=1 d=0.313486 t=1977
di san fang 	第三方	c=2 d=0.879415 t=1977
di san fang kao lv 	第三方考慮	c=1 d=0.694196 t=1977
di san fang kuan shi da fu 	第三方款士大夫	c=1 d=0.847894 t=1977
di san ji du 	第三季度	c=0 d=0.083527 t=1977
di si 	第四	c=0 d=0.167894 t=1977
di yi jian shi 	第一件事	c=1 d=0.116484 t=1977
di zhi 	地址	c=6 d=0.782976 t=1977
dia 	嗲	c=0 d=0.083527 t=1977
dian 	點	c=5 d=3.07413 t=1977
dian dao shi fei 	顛倒是非	c=0 d=0.0173774 t=1977
dian dao shi fei shi da fu 	顛倒是非士大夫	c=1 d=0.174645 t=1977
dian fan guo 	電飯鍋	c=1 d=0.0955409 t=1977
dian fan guo di fang 	電飯鍋地方	c=1 d=0.697676 t=1977
dian feng shan 	電風扇	c=6 d=2.25251 t=1977
dian feng shan duan kou 	電風扇端口	c=1 d=0.557106 t=1977
dian feng shan kou dai li 	電風扇口袋裏	c=1 d=0.831104 t=1977
dian feng shan le 	電風扇了	c=1 d=0.644036 t=1977
dian hua 	電話	c=0 d=0.00658748 t=1977
dian hua ze 	電話則	c=1 d=0.066205 t=1977
dian nao 	電腦	c=2 d=1.76013 t=1977
dian shi ka 	電視卡	c=1 d=0.640193 t=1977
dian shi ka lu fang ji 	電視卡錄放機	c=1 d=0.606531 t=1977
dian shi li 	電視裏	c=0 d=0.0965605 t=1977
dian shi li kai fa 	電視裏開發	c=1 d=0.970446 t=1977
diao chu 	調出	c=1 d=0.151111 t=1977
diao jie fa 	調節閥	c=1 d=0.625002 t=1977
diao wa dai 	吊襪帶	c=0 d=0.114694 t=1977
ding ding ding ding 	頂頂頂頂	c=0 d=0.707363 t=1977
ding ding ding ding di deng dong wu wa wa a da wa wa de wa de dao da wa ai dao de ding ding ding ding da wa 	頂頂頂頂低等動物娃娃阿達哇哇地挖地道大窪挨刀的頂頂頂頂大窪	c=1 d=0.308819 t=1977
ding ding ding ding ding ding ding ding da da de wu wu wu wu wu wu si wa a di da si wa wa da wa wa da ding ding ding ding wa wei ruan ai ao wa da wu wei wu wu ran ban ben 	頂頂頂頂頂頂頂頂大大的嗚嗚嗚嗚嗚嗚絲襪阿迪達斯娃娃大窪挖大頂頂頂頂瓦微軟艾奧瓦大無畏無污染版本	c=1 d=0.315058 t=1977
ding kua ke 	頂夸克	c=1 d=0.965605 t=1977
ding yi 	定義	c=2 d=0.374794 t=1977
dong fang 	東方	c=0 d=0.0565525 t=1977
dong fang li kai 	東方離開	c=1 d=0.56836 t=1977
dong hua 	動畫	c=1 d=0.683861 t=1977
dong shen qian wang 	動身前往	c=0 d=0.0305746 t=1977
dong tai 	動態	c=1 d=0.722527 t=1977
dou 	都	c=2 d=0.704688 t=1977
dou 	鬥	c=1 d=1 t=1900
duan 	段	c=0 d=0.00934807 t=1977
duan 	端	c=1 d=0.119502 t=1977
duan kou 	端口	c=10 d=3.87997 t=1977
duan kou dai fu kuan 	端口代付款	c=1 d=0.522046 t=1977
duan kou shen kao jia 	端口參考價	c=1 d=0.763379 t=1977
dui 	對	c=1 d=0.0471227 t=1977
dui le 	對了	c=1 d=0.0611149 t=1977
dui wo shuo 	對我說	c=0 d=0.0375311 t=1977
duo 	多	c=2 d=0.0607892 t=1977
duo da dian shi 	多大點事	c=1 d=0.431092 t=1977
duo fu duo shou 	多福多壽	c=4 d=1.09004 t=1977
duo ge 	多個	c=1 d=0.0797763 t=1977
duo ge cheng xu 	多個程序	c=1 d=0.0515605 t=1977
duo shao 	多少	c=1 d=0.0672055 t=1977
en 	恩	c=3 d=1.4735 t=1977
en en 	嗯嗯	c=1 d=0.0753961 t=1977
er 	二	c=1 d=0.0593087 t=1977
er kai 	而開	c=1 d=0.0590129 t=1977
er qie 	而且	c=1 d=0.236928 t=1977
er zi 	兒子	c=1 d=0.218712 t=1977
fa 	發	c=7 d=4.63584 t=1977
fa biao 	發表	c=1 d=0.0405589 t=1977
fa bu 	發佈	c=2 d=0.80197 t=1977
fa di fang 	發地方	c=2 d=1.08031 t=1977
fa tie 	發帖	c=1 d=0.0401553 t=1977
fa xian 	發現	c=2 d=0.0954455 t=1977
fan de sa 	范德薩	c=0 d=0.0901474 t=1977
fan er 	反而	c=0 d=0.0818731 t=1977
fan fan fu fu 	反反覆覆	c=0 d=0.0755783 t=1977
fan fan fu fu fan fan fu fu fan fan fu fu fang fa fa di fang 	反反覆覆反反覆覆反反覆覆方法發地方	c=1 d=0.759572 t=1977
fan she 	反射	c=4 d=0.124153 t=1977
fan ye 	翻頁	c=1 d=0.19398 t=1977
fang 	放	c=1 d=0.0376283 t=1977
fang an 	方案	c=0 d=0.0110251 t=1977
fang an xuan xiang 	方案選項	c=1 d=0.110803 t=1977
fang cuo 	放錯	c=1 d=0.421052 t=1977
fang dao 	放到	c=1 d=1 t=1912
fang fa 	方法	c=2 d=0.50443 t=1977
fang kai lai 	放開來	c=0 d=0.0644036 t=1977
fang kai lai kong jian 	放開來空間	c=1 d=0.647265 t=1977
fang kong dong 	防空洞	c=1 d=0.208045 t=1977
fang le 	放了	c=1 d=0.427415 t=1977
fang na 	放那	c=1 d=0.247833 t=1977
fang shi 	方式	c=0 d=0.0163654 t=1977
fang te 	方特	c=2 d=0.471516 t=1977
fang wen 	訪問	c=1 d=0.594521 t=1977
fei chang 	非常	c=2 d=0.956356 t=1977
fei de lie ke 	菲德烈克	c=0 d=0.0733447 t=1977
fen 	分	c=1 d=0.0776922 t=1977
fen 	粉	c=0 d=0.0895834 t=1977
fen dian 	分店	c=2 d=0.0653513 t=1977
fen qi 	分期	c=1 d=0.0645703 t=1977
feng ge 	風格	c=1 d=0.000399619 t=1977
feng ji kou 	風紀扣	c=0 d=0.0218712 t=1977
feng kuang 	瘋狂	c=0 d=0.0615697 t=1977
feng kuang shi le dai fu kuan ji 	瘋狂溼了代付款機	c=1 d=0.618783 t=1977
fu dao ke 	輔導課	c=1 d=0.726149 t=1977
fu hao 	符號	c=1 d=0.790571 t=1977
fu wa 	福娃	c=1 d=0.690734 t=1977
fu wu 	服務	c=1 d=0.0385061 t=1977
fu zhi 	複製	c=2 d=0.127215 t=1977
ga ran 	嘎然	c=0 d=0.0319819 t=1977
ga ran rong rong dang dang ding ding ding ding ding ding ding ding wu wu ran da sa ai ao wa sa wa ao ban ben 	嘎然溶溶蕩蕩頂頂頂頂頂頂頂頂無污染搭撒艾奧瓦撒凹凹版本	c=1 d=0.321422 t=1977
gai 	改	c=2 d=0.551851 t=1977
gai 	該	c=1 d=0.57695 t=1977
gai ba 	改吧	c=1 d=0.124307 t=1977
gai ban 	改版	c=1 d=0.0347353 t=1977
gai wei 	改爲	c=1 d=0.697676 t=1977
gai xia 	改下	c=2 d=0.577613 t=1977
gai yong 	改用	c=1 d=0.0365162 t=1977
gan de 	乾的	c=1 d=0.115903 t=1977
gan jue 	感覺	c=1 d=0.697676 t=1977
gan xie 	感謝	c=1 d=0.965605 t=1977
gan xing qu 	感興趣	c=1 d=0.621885 t=1977
gao xing 	高興	c=0 d=0.0121238 t=1977
ge 	個	c=2 d=0.412522 t=1977
ge 	哥	c=1 d=1 t=1944
ge di 	各地	c=2 d=0.0641943 t=1977
ge ren 	個人	c=2 d=0.965606 t=1977
ge shi 	格式	c=1 d=0.548812 t=1977
ge shu 	個數	c=1 d=0.106992 t=1977
ge wei 	各位	c=2 d=1.42722 t=1977
gei 	給	c=4 d=1.1163 t=1977
gen 	跟	c=4 d=1.11123 t=1977
gen ju 	根據	c=1 d=1 t=1927
geng xin 	更新	c=1 d=0.20089 t=1977
gong kai ke 	公開課	c=2 d=0.935405 t=1977
gong neng 	功能	c=8 d=1.59226 t=1977
gong si 	公司	c=1 d=0.955997 t=1977
gong zhong 	公衆	c=0 d=0.0895834 t=1977
gong zhong hao 	公衆號	c=1 d=0.900324 t=1977
gu 	股	c=3 d=0.209974 t=1977
gu dan dan de 	孤單單的	c=0 d=0.0465334 t=1977
gu ge 	谷歌	c=0 d=0.00824965 t=1977
gu ge shu ru fa 	谷歌輸入法	c=1 d=0.08291 t=1977
gu ji 	估計	c=1 d=0.224249 t=1977
gu zi li 	骨子裏	c=1 d=0.499074 t=1977
gua 	掛	c=1 d=0.100259 t=1977
gua li 	掛曆	c=1 d=0.244143 t=1977
guan fang 	官方	c=3 d=1.16718 t=1977
guan li 	管理	c=1 d=0.245367 t=1977
guan li ruan jian 	管理軟件	c=2 d=0.986256 t=1977
guan wang 	官網	c=6 d=2.25829 t=1977
guan wang 	觀望	c=1 d=0.0291588 t=1977
guan xi 	關係	c=1 d=0.0824965 t=1977
guan zhu 	關注	c=2 d=0.0610939 t=1977
guang biao 	光標	c=1 d=0.0513033 t=1977
guang wu ran 	光污染	c=0 d=0.0323033 t=1977
gui fan de 	規範的	c=1 d=0.0992613 t=1977
guo ji 	國際	c=12 d=4.79566 t=1977
ha ha ha ha 	哈哈哈哈	c=1 d=0.546074 t=1977
hai 	還	c=7 d=2.21179 t=1977
hai lou 	海樓	c=1 d=0.826959 t=1977
hai shi 	還是	c=5 d=0.848775 t=1977
hai you 	還有	c=2 d=0.275347 t=1977
hao 	好	c=1 d=0.845241 t=1977
hao 	號	c=2 d=0.966441 t=1977
hao a 	好啊	c=0 d=0.0970446 t=1977
hao de 	好的	c=4 d=0.925139 t=1977
hao de 	郝的	c=1 d=1 t=1977
hao hao 	好好	c=2 d=0.675334 t=1977
hao le 	好了	c=1 d=0.216536 t=1977
hao lou 	號樓	c=1 d=0.22091 t=1977
hao shi 	好事	c=0 d=0.0826959 t=1977
hao shi bu hao shi 	好事不好是	c=1 d=0.831104 t=1977
hao xiang 	好像	c=1 d=0.615697 t=1977
hao yong 	好用	c=1 d=0.0490458 t=1977
hao you 	好友	c=1 d=0.0520787 t=1977
he 	和	c=3 d=2.0354 t=1977
hen 	很	c=0 d=0.0103639 t=1977
hen hao yong 	很好用	c=1 d=0.0518189 t=1977
hen jin 	狠勁	c=1 d=0.50409 t=1977
hen zong wen shu ru fa 	很縱紋輸入法	c=1 d=0.0523397 t=1977
heng shu 	橫豎	c=1 d=0.04573 t=1977
heng xiang 	橫向	c=2 d=0.0752575 t=1977
hou 	後	c=3 d=0.259894 t=1977
hou mian 	後面	c=1 d=0.529935 t=1977
hou tai 	後臺	c=2 d=0.190054 t=1977
hou xuan 	候選	c=2 d=0.0802306 t=1977
hou xuan ci 	候選詞	c=3 d=0.988284 t=1977
huan cun 	緩存	c=0 d=0.0496585 t=1977
huan cun qu 	緩存區	c=1 d=0.499074 t=1977
huan ge 	換個	c=1 d=0.0788664 t=1977
huan le 	換了	c=1 d=0.118837 t=1977
huan ying 	歡迎	c=2 d=1.62134 t=1977
huan you 	還有	c=1 d=0.618783 t=1977
huang hua cai 	黃花菜	c=0 d=0.0120633 t=1977
hui cong 	慧聰	c=1 d=1 t=1976
hui fu 	回覆	c=1 d=0.869358 t=1977
hui fu 	恢復	c=1 d=0.882496 t=1977
hui qu 	回去	c=1 d=0.856415 t=1977
huo 	或	c=2 d=0.677057 t=1977
huo zhe 	或者	c=1 d=0.199888 t=1977
ji 	及	c=2 d=0.733587 t=1977
ji 	機	c=3 d=1.85354 t=1977
ji ben 	基本	c=1 d=0.965605 t=1977
ji cheng 	集成	c=1 d=0.600496 t=1977
ji ci 	幾次	c=1 d=0.0780817 t=1977
ji fen ka 	計分卡	c=0 d=0.0729693 t=1977
ji ge 	幾個	c=1 d=0.357007 t=1977
ji ji 	積極	c=1 d=0.634448 t=1977
ji jin 	基金	c=0 d=0.083527 t=1977
ji ke 	即可	c=2 d=0.128494 t=1977
ji shi da fu 	機士大夫	c=1 d=0.657047 t=1977
ji shi ji di 	即時即地	c=0 d=0.083527 t=1977
ji shu 	技術	c=2 d=1.02003 t=1977
ji suan ji 	計算機	c=0 d=0.083527 t=1977
ji xiang wu 	吉祥物	c=1 d=0.701173 t=1977
ji yu 	基於	c=3 d=0.604083 t=1977
ji zhi 	機制	c=0 d=0.1 t=1928
jia 	加	c=3 d=0.881017 t=1977
jia 	家	c=2 d=0.982651 t=1977
jia ji 	甲基	c=0 d=0.0843665 t=1977
jia kuai di fei jia 	家快遞費家	c=1 d=0.201897 t=1977
jia li 	家裏	c=1 d=0.927743 t=1977
jian cha 	檢查	c=2 d=0.834937 t=1977
jian fan 	簡繁	c=1 d=0.271738 t=1977
jian hua 	簡化	c=1 d=0.0987662 t=1977
jian kao jian 	肩靠肩	c=1 d=0.687289 t=1977
jian kong fang 	檢控方	c=0 d=0.0588605 t=1977
jian ti zi 	簡體字	c=1 d=0.0550232 t=1977
jian yi 	建議	c=2 d=1.33981 t=1977
jian zhan 	建站	c=0 d=0.00547488 t=1977
jian zhan xi tong 	建站系統	c=1 d=0.0550232 t=1977
jiang 	將	c=1 d=0.591555 t=1977
jiang di 	降低	c=0 d=0.0843665 t=1977
jiang yu 	將於	c=1 d=0.615697 t=1977
jiao cheng 	教程	c=2 d=1.28911 t=1977
jiao liu 	交流	c=2 d=0.9215 t=1977
jie da 	解答	c=2 d=0.973602 t=1977
jie ge 	借個	c=0 d=0.00880368 t=1977
jie ge tu 	借個圖	c=1 d=0.0884781 t=1977
jie jue 	解決	c=1 d=0.571209 t=1977
jie kou 	接口	c=2 d=0.0843508 t=1977
jie mian 	界面	c=3 d=0.611012 t=1977
jie shao 	介紹	c=1 d=0.873716 t=1977
jie tu 	截圖	c=1 d=0.145148 t=1977
jie xi 	解析	c=2 d=1.04414 t=1977
jin 	進	c=2 d=0.912331 t=1977
jin cuo qun 	進錯羣	c=1 d=0.740818 t=1977
jin jin ji jiao 	斤斤計較	c=0 d=0.0348192 t=1977
jin ka 	金卡	c=0 d=0.083527 t=1977
jin kou liang 	進口量	c=0 d=0.0524663 t=1977
jin kou liang kong jian 	進口量空間	c=1 d=0.527292 t=1977
jin nian 	今年	c=1 d=0.0642483 t=1977
jin si deng ji 	近似等級	c=0 d=0.083527 t=1977
